engagement_id,customer_id,product_id,session_duration,session_date,device_type,watched_fully
7907,1838,8,17,2024-04-18,Desktop,False
7908,736,1,111,2024-06-17,Tablet,False
7909,946,8,258,2024-02-27,Mobile,True
7910,1991,6,99,2024-10-21,Mobile,True
7911,712,9,63,2024-01-25,Desktop,False
7912,668,4,77,2024-07-14,Desktop,False
7913,1286,3,351,2024-02-26,Tablet,True
7914,1312,9,125,2024-02-16,Desktop,True
7915,1913,9,266,2024-04-04,Mobile,False
7916,93,10,306,2024-04-21,Tablet,True
7917,855,8,210,2024-07-26,Desktop,True
7918,1385,9,186,2024-05-24,Desktop,False
7919,1855,10,143,2024-09-02,Desktop,True
7920,592,2,132,2024-02-29,Tablet,True
7921,808,8,169,2024-08-09,Tablet,True
7922,1430,5,120,2024-03-29,Desktop,True
7923,347,3,270,2024-08-05,Mobile,True
7924,1900,2,142,2024-06-19,Mobile,True
7925,199,2,230,2024-02-04,Mobile,False
7926,843,9,329,2024-04-30,Tablet,True
7927,1058,4,41,2024-05-12,Desktop,True
7928,284,8,285,2024-10-20,Desktop,True
7929,513,9,295,2024-01-31,Mobile,False
7930,154,8,256,2024-03-04,Mobile,False
7931,1403,9,349,2024-08-23,Desktop,True
7932,1027,6,163,2024-07-23,Desktop,True
7933,239,7,201,2024-11-13,Desktop,True
7934,1091,4,128,2024-05-29,Desktop,False
7935,669,9,2,2024-07-10,Tablet,True
7936,1037,4,358,2024-07-09,Tablet,True
7937,804,3,213,2024-01-06,Tablet,True
7938,1127,3,90,2024-01-23,Desktop,False
7939,1575,10,94,2024-05-01,Mobile,False
7940,1911,10,296,2024-09-02,Desktop,False
7941,1949,4,159,2024-06-10,Desktop,False
7942,572,7,279,2024-04-05,Tablet,True
7943,73,10,183,2024-11-13,Tablet,True
7944,1908,3,109,2024-04-30,Mobile,True
7945,414,2,326,2024-04-23,Desktop,True
7946,1664,9,305,2024-05-29,Mobile,False
7947,1211,10,256,2024-07-11,Tablet,False
7948,1823,9,311,2024-02-20,Desktop,False
7949,1216,10,319,2024-02-17,Tablet,True
7950,1255,7,337,2024-04-15,Mobile,True
7951,520,8,11,2024-10-14,Mobile,True
7952,1533,8,233,2024-08-16,Tablet,True
7953,874,7,192,2024-08-07,Tablet,False
7954,1719,4,27,2024-09-20,Tablet,True
7955,1818,8,128,2024-10-05,Mobile,True
7956,348,6,347,2024-03-06,Tablet,True
7957,964,5,93,2024-03-09,Tablet,True
7958,594,2,55,2024-09-22,Tablet,True
7959,1254,4,99,2024-08-09,Mobile,True
7960,1913,1,168,2024-01-17,Tablet,True
7961,431,1,249,2024-07-30,Mobile,True
7962,306,7,94,2024-10-27,Mobile,True
7963,301,2,326,2024-05-24,Desktop,True
7964,180,7,46,2024-05-22,Mobile,True
7965,383,3,198,2024-05-07,Tablet,False
7966,1027,3,127,2024-05-19,Desktop,True
7967,1680,9,42,2024-01-31,Tablet,False
7968,203,9,37,2024-01-02,Mobile,False
7969,701,9,191,2024-05-13,Desktop,True
7970,1724,10,203,2024-08-20,Tablet,False
7971,928,2,91,2024-06-28,Tablet,True
7972,1686,8,295,2024-06-17,Tablet,False
7973,506,8,97,2024-08-09,Mobile,False
7974,1609,2,110,2024-04-23,Desktop,True
7975,70,2,114,2024-10-29,Mobile,True
7976,1850,2,331,2024-07-17,Tablet,True
7977,204,10,344,2024-03-29,Tablet,True
7978,1713,2,236,2024-07-11,Desktop,True
7979,400,2,127,2024-09-22,Tablet,False
7980,475,4,43,2024-09-05,Mobile,True
7981,46,7,144,2024-06-16,Tablet,True
7982,268,6,230,2024-08-11,Tablet,False
7983,1665,8,287,2024-04-11,Mobile,True
7984,1581,7,158,2024-10-16,Desktop,False
7985,656,4,145,2024-03-24,Mobile,True
7986,1817,4,229,2024-01-24,Tablet,True
7987,722,4,41,2024-10-07,Mobile,True
7988,1368,3,77,2024-08-24,Desktop,True
7989,654,10,211,2024-08-29,Mobile,False
7990,1081,4,45,2024-03-27,Mobile,False
7991,475,6,253,2024-03-10,Desktop,False
7992,1675,7,301,2024-06-07,Mobile,False
7993,55,10,170,2024-04-06,Tablet,True
7994,1018,7,261,2024-02-21,Mobile,False
7995,1545,8,336,2024-02-27,Mobile,True
7996,1921,9,116,2024-03-21,Mobile,True
7997,987,1,213,2024-03-25,Desktop,False
7998,488,9,161,2024-05-14,Desktop,False
7999,410,9,312,2024-10-25,Mobile,False
8000,1056,1,288,2024-09-15,Mobile,True
8001,273,7,96,2024-06-22,Tablet,False
8002,581,5,133,2024-09-27,Tablet,False
8003,1416,1,122,2024-07-22,Tablet,False
8004,511,4,72,2024-11-13,Mobile,True
8005,1013,7,218,2024-06-05,Desktop,True
8006,314,7,221,2024-01-13,Tablet,True
8007,32,6,317,2024-02-14,Desktop,True
8008,89,4,323,2024-10-04,Mobile,False
8009,928,2,280,2024-08-10,Mobile,True
8010,1063,2,111,2024-05-02,Tablet,True
8011,1222,9,143,2024-11-07,Desktop,True
8012,1825,6,109,2024-11-05,Desktop,True
8013,267,9,42,2024-08-03,Tablet,True
8014,1997,6,87,2024-10-20,Mobile,False
8015,581,10,351,2024-10-04,Mobile,False
8016,1219,9,116,2024-11-05,Tablet,True
8017,783,2,343,2024-05-21,Desktop,False
8018,28,4,121,2024-08-08,Tablet,False
8019,216,3,103,2024-11-09,Desktop,True
8020,88,7,226,2024-06-05,Tablet,True
8021,234,8,148,2024-01-12,Mobile,True
8022,1091,8,97,2024-01-05,Tablet,True
8023,1155,5,18,2024-10-14,Tablet,False
8024,66,3,287,2024-06-01,Tablet,True
8025,502,8,119,2024-05-28,Desktop,True
8026,1934,9,11,2024-08-13,Desktop,False
8027,116,5,218,2024-08-29,Desktop,True
8028,851,6,335,2024-03-26,Tablet,True
8029,505,10,321,2024-01-21,Tablet,True
8030,1270,5,50,2024-05-28,Desktop,False
8031,1132,4,317,2024-07-20,Mobile,True
8032,925,4,24,2024-06-14,Tablet,True
8033,349,8,217,2024-03-19,Desktop,True
8034,713,10,21,2024-08-10,Mobile,True
8035,1604,8,12,2024-04-24,Desktop,False
8036,70,4,125,2024-07-06,Tablet,False
8037,1003,5,167,2024-02-08,Desktop,True
8038,478,9,26,2024-10-01,Mobile,False
8039,1503,4,356,2024-09-13,Tablet,True
8040,1618,5,278,2024-03-28,Tablet,True
8041,1413,2,30,2024-03-25,Tablet,True
8042,75,9,92,2024-01-08,Desktop,False
8043,912,4,286,2024-02-23,Tablet,False
8044,1928,5,125,2024-03-09,Desktop,False
8045,1735,5,142,2024-03-02,Tablet,True
8046,1334,4,319,2024-07-26,Mobile,False
8047,273,6,133,2024-01-15,Desktop,True
8048,1230,6,75,2024-07-22,Tablet,False
8049,1933,4,237,2024-10-14,Tablet,False
8050,434,1,17,2024-01-19,Desktop,True
8051,1565,3,61,2024-08-06,Tablet,False
8052,1410,7,278,2024-11-09,Desktop,True
8053,1880,6,3,2024-07-22,Mobile,True
8054,1783,3,250,2024-04-24,Desktop,False
8055,1248,10,170,2024-02-25,Mobile,False
8056,1907,5,199,2024-05-17,Desktop,True
8057,298,3,199,2024-02-16,Mobile,True
8058,1202,4,115,2024-09-20,Mobile,True
8059,883,1,306,2024-08-23,Tablet,True
8060,1035,10,210,2024-06-28,Tablet,True
8061,1089,2,133,2024-01-05,Tablet,True
8062,618,7,278,2024-08-18,Mobile,True
8063,1176,4,68,2024-04-20,Desktop,False
8064,172,6,297,2024-01-22,Mobile,False
8065,1017,4,20,2024-08-09,Tablet,False
8066,576,4,166,2024-04-20,Desktop,False
8067,991,7,243,2024-10-10,Mobile,True
8068,229,4,175,2024-10-17,Desktop,True
8069,947,2,168,2024-01-05,Desktop,False
8070,258,2,291,2024-09-23,Tablet,True
8071,202,7,289,2024-08-31,Mobile,True
8072,1995,10,46,2024-06-07,Mobile,False
8073,272,8,96,2024-07-30,Tablet,True
8074,1453,3,93,2024-02-27,Mobile,True
8075,217,9,75,2024-03-07,Desktop,True
8076,1915,5,323,2024-07-09,Tablet,True
8077,1400,5,188,2024-08-25,Mobile,True
8078,1312,2,152,2024-06-07,Desktop,False
8079,409,7,306,2024-09-20,Mobile,True
8080,1890,2,94,2024-09-26,Desktop,False
8081,1086,7,287,2024-03-30,Tablet,True
8082,813,10,266,2024-10-11,Desktop,False
8083,762,5,301,2024-08-20,Tablet,True
8084,1284,3,114,2024-05-16,Mobile,False
8085,871,4,116,2024-06-02,Mobile,True
8086,481,7,295,2024-04-15,Mobile,True
8087,1886,3,294,2024-06-24,Tablet,True
8088,1741,3,340,2024-05-07,Tablet,True
8089,164,5,88,2024-05-19,Desktop,True
8090,1389,1,65,2024-07-27,Mobile,True
8091,1057,6,330,2024-07-17,Desktop,False
8092,360,8,161,2024-11-12,Tablet,True
8093,631,10,350,2024-02-19,Desktop,False
8094,1260,6,43,2024-01-13,Tablet,False
8095,517,2,38,2024-07-07,Desktop,False
8096,14,1,310,2024-08-12,Tablet,True
8097,638,8,140,2024-11-02,Mobile,False
8098,1463,3,80,2024-09-21,Tablet,False
8099,493,6,324,2024-04-20,Desktop,True
8100,1066,7,84,2024-10-07,Desktop,False
8101,1165,2,262,2024-06-10,Tablet,True
8102,1642,1,301,2024-03-19,Tablet,True
8103,93,3,246,2024-09-06,Desktop,True
8104,1357,1,221,2024-09-18,Desktop,True
8105,1948,8,289,2024-08-03,Mobile,False
8106,1901,6,175,2024-08-31,Desktop,True
8107,1184,9,283,2024-06-25,Tablet,False
8108,1317,9,176,2024-02-23,Desktop,True
8109,717,8,91,2024-02-27,Tablet,True
8110,318,7,139,2024-03-10,Tablet,True
8111,1225,8,360,2024-06-08,Mobile,True
8112,413,2,232,2024-06-25,Mobile,True
8113,407,10,146,2024-06-17,Tablet,False
8114,1920,7,223,2024-02-05,Desktop,True
8115,497,7,263,2024-01-02,Tablet,True
8116,713,6,296,2024-01-26,Mobile,False
8117,420,5,275,2024-06-06,Desktop,True
8118,1500,4,259,2024-03-16,Mobile,True
8119,1148,6,88,2024-07-25,Tablet,True
8120,762,5,94,2024-11-07,Tablet,True
8121,1736,4,136,2024-05-26,Mobile,True
8122,1030,10,170,2024-02-17,Tablet,False
8123,1076,3,194,2024-03-16,Desktop,True
8124,901,1,325,2024-08-22,Tablet,True
8125,247,2,333,2024-03-15,Tablet,True
8126,1261,7,281,2024-07-21,Tablet,False
8127,263,4,168,2024-05-26,Mobile,False
8128,421,7,149,2024-01-26,Tablet,True
8129,915,3,41,2024-10-28,Tablet,False
8130,1130,7,336,2024-02-26,Desktop,True
8131,1080,1,242,2024-05-12,Desktop,False
8132,1085,5,258,2024-02-23,Mobile,False
8133,1591,2,160,2024-07-26,Desktop,False
8134,844,8,60,2024-02-05,Desktop,False
8135,556,8,230,2024-05-12,Desktop,False
8136,1454,7,111,2024-07-24,Desktop,True
8137,1080,3,135,2024-09-02,Desktop,True
8138,1513,9,202,2024-08-03,Tablet,True
8139,1994,5,186,2024-05-05,Desktop,False
8140,534,4,143,2024-09-03,Tablet,False
8141,1460,8,54,2024-01-03,Desktop,True
8142,1029,10,289,2024-04-24,Tablet,True
8143,779,1,189,2024-05-06,Mobile,False
8144,513,5,234,2024-07-21,Desktop,True
8145,125,1,160,2024-06-23,Desktop,False
8146,1036,1,137,2024-02-21,Mobile,True
8147,1746,6,47,2024-03-21,Tablet,False
8148,1995,2,116,2024-06-08,Tablet,False
8149,410,8,143,2024-01-25,Tablet,True
8150,472,8,6,2024-04-11,Desktop,True
8151,802,6,220,2024-05-03,Tablet,True
8152,107,8,146,2024-06-11,Desktop,True
8153,1255,8,325,2024-09-12,Desktop,True
8154,546,1,16,2024-09-27,Tablet,True
8155,1233,7,264,2024-05-06,Mobile,False
8156,205,1,123,2024-09-24,Tablet,True
8157,568,4,347,2024-04-14,Mobile,False
8158,1485,6,79,2024-10-20,Desktop,True
8159,40,7,214,2024-10-03,Desktop,False
8160,600,10,222,2024-08-08,Desktop,False
8161,139,2,354,2024-05-11,Desktop,True
8162,1084,7,140,2024-02-22,Mobile,False
8163,402,1,3,2024-05-10,Mobile,False
8164,594,3,62,2024-03-29,Tablet,True
8165,101,4,43,2024-08-18,Tablet,False
8166,159,2,95,2024-03-19,Tablet,True
8167,666,6,118,2024-04-11,Tablet,False
8168,1301,9,265,2024-08-01,Desktop,True
8169,1139,10,236,2024-07-28,Tablet,True
8170,639,6,339,2024-02-27,Mobile,False
8171,1388,1,294,2024-05-09,Desktop,True
8172,275,9,273,2024-10-09,Mobile,True
8173,93,6,211,2024-03-07,Desktop,True
8174,1849,8,313,2024-01-08,Tablet,True
8175,641,2,127,2024-06-03,Mobile,False
8176,500,6,274,2024-04-26,Tablet,True
8177,1540,6,28,2024-01-29,Desktop,True
8178,1753,10,117,2024-04-01,Desktop,False
8179,132,4,317,2024-04-12,Mobile,True
8180,1662,3,154,2024-01-12,Desktop,True
8181,1566,6,175,2024-09-25,Desktop,False
8182,1452,2,160,2024-05-10,Tablet,True
8183,1301,2,351,2024-04-15,Mobile,True
8184,733,1,232,2024-09-17,Desktop,False
8185,498,4,122,2024-06-04,Mobile,True
8186,1583,2,137,2024-03-03,Tablet,False
8187,817,6,162,2024-09-17,Mobile,False
8188,1694,5,95,2024-08-29,Tablet,True
8189,1979,1,212,2024-02-05,Desktop,False
8190,620,8,235,2024-01-08,Mobile,False
8191,142,2,163,2024-11-05,Desktop,True
8192,484,1,293,2024-10-18,Tablet,True
8193,1570,8,16,2024-11-10,Desktop,True
8194,1938,8,39,2024-10-14,Desktop,False
8195,1843,6,339,2024-08-29,Desktop,False
8196,660,10,50,2024-08-27,Mobile,False
8197,746,1,104,2024-07-16,Tablet,True
8198,486,10,346,2024-10-31,Tablet,True
8199,1580,8,241,2024-03-15,Tablet,False
8200,1718,9,159,2024-06-14,Tablet,True
8201,1396,5,312,2024-03-26,Desktop,False
8202,960,8,15,2024-03-07,Mobile,True
8203,584,8,30,2024-03-28,Tablet,True
8204,874,1,327,2024-08-27,Mobile,True
8205,1954,3,253,2024-05-03,Desktop,False
8206,620,7,327,2024-06-10,Desktop,True
8207,1530,4,146,2024-07-01,Mobile,False
8208,532,4,171,2024-11-03,Desktop,True
8209,5,5,317,2024-06-04,Mobile,False
8210,1077,7,172,2024-04-14,Desktop,True
8211,1753,9,326,2024-02-15,Tablet,True
8212,1575,9,329,2024-07-27,Mobile,True
8213,210,1,170,2024-04-11,Mobile,True
8214,1796,2,169,2024-01-30,Mobile,True
8215,423,6,21,2024-08-22,Desktop,True
8216,84,6,124,2024-03-19,Desktop,False
8217,1160,8,19,2024-08-07,Tablet,False
8218,9,10,233,2024-08-14,Desktop,False
8219,1864,6,57,2024-09-19,Tablet,True
8220,1737,3,137,2024-10-31,Mobile,True
8221,441,3,147,2024-08-18,Mobile,True
8222,343,2,102,2024-02-11,Tablet,True
8223,1291,7,260,2024-05-26,Mobile,False
8224,220,6,247,2024-10-17,Desktop,True
8225,199,7,8,2024-10-09,Mobile,True
8226,111,1,311,2024-09-11,Desktop,True
8227,765,7,264,2024-10-09,Desktop,True
8228,1468,7,32,2024-10-30,Desktop,True
8229,131,1,187,2024-06-27,Tablet,False
8230,278,1,18,2024-04-06,Mobile,True
8231,376,10,301,2024-04-13,Tablet,False
8232,220,7,259,2024-05-10,Desktop,True
8233,1695,2,83,2024-05-21,Desktop,True
8234,94,6,326,2024-01-04,Mobile,False
8235,863,1,298,2024-03-27,Tablet,True
8236,1857,1,209,2024-05-09,Tablet,True
8237,1010,6,329,2024-10-09,Mobile,True
8238,314,7,22,2024-07-09,Mobile,True
8239,1206,10,276,2024-01-19,Tablet,True
8240,219,1,103,2024-04-19,Mobile,True
8241,263,10,342,2024-10-09,Desktop,False
8242,813,5,252,2024-01-25,Mobile,False
8243,421,8,144,2024-09-25,Tablet,True
8244,814,8,269,2024-09-13,Mobile,False
8245,441,3,158,2024-05-19,Tablet,True
8246,735,9,262,2024-10-08,Tablet,True
8247,598,4,330,2024-09-21,Mobile,True
8248,1082,6,337,2024-09-26,Desktop,True
8249,358,3,156,2024-05-26,Desktop,False
8250,613,8,280,2024-04-07,Desktop,True
8251,1529,7,140,2024-04-23,Mobile,True
8252,515,10,170,2024-04-25,Desktop,False
8253,1375,8,98,2024-02-21,Mobile,False
8254,881,6,81,2024-08-02,Tablet,True
8255,1501,3,242,2024-07-29,Tablet,True
8256,366,3,255,2024-01-15,Mobile,False
8257,1751,1,333,2024-03-15,Mobile,False
8258,66,10,179,2024-06-13,Desktop,False
8259,164,4,76,2024-01-30,Mobile,True
8260,134,2,78,2024-05-17,Tablet,False
8261,1965,4,305,2024-03-30,Desktop,False
8262,1093,7,312,2024-09-03,Tablet,True
8263,1203,6,138,2024-03-30,Desktop,True
8264,1732,6,194,2024-04-07,Desktop,False
8265,1559,1,263,2024-09-24,Mobile,True
8266,225,10,78,2024-09-01,Mobile,True
8267,492,8,293,2024-10-10,Mobile,True
8268,1507,10,267,2024-02-17,Tablet,True
8269,1546,1,96,2024-08-24,Mobile,True
8270,1760,10,336,2024-07-30,Mobile,False
8271,722,2,202,2024-02-13,Mobile,True
8272,257,5,6,2024-08-18,Tablet,True
8273,846,4,291,2024-02-23,Desktop,False
8274,116,4,8,2024-10-12,Mobile,True
8275,1379,2,327,2024-05-15,Desktop,True
8276,1417,7,24,2024-08-20,Desktop,True
8277,1492,9,244,2024-11-05,Tablet,True
8278,771,2,253,2024-08-09,Mobile,True
8279,926,9,279,2024-03-03,Desktop,False
8280,1077,5,174,2024-07-12,Desktop,False
8281,1591,7,301,2024-05-21,Mobile,True
8282,541,2,214,2024-08-06,Tablet,True
8283,1662,5,317,2024-03-14,Desktop,True
8284,1336,2,90,2024-03-24,Desktop,True
8285,334,7,210,2024-04-02,Desktop,True
8286,389,10,274,2024-10-06,Tablet,False
8287,1006,3,11,2024-02-14,Tablet,True
8288,931,10,132,2024-03-20,Mobile,True
8289,868,2,298,2024-02-28,Tablet,False
8290,787,10,277,2024-10-03,Mobile,True
8291,209,7,14,2024-03-15,Tablet,False
8292,668,9,150,2024-06-11,Desktop,True
8293,227,2,83,2024-02-15,Mobile,True
8294,1707,3,275,2024-06-16,Tablet,True
8295,1649,1,288,2024-05-16,Mobile,False
8296,1014,10,84,2024-01-22,Tablet,True
8297,1522,7,297,2024-11-03,Mobile,False
8298,364,2,295,2024-03-19,Mobile,False
8299,960,2,62,2024-09-18,Mobile,False
8300,537,5,103,2024-04-02,Tablet,True
8301,170,10,95,2024-07-15,Tablet,True
8302,873,6,57,2024-04-06,Tablet,True
8303,674,1,42,2024-04-02,Mobile,False
8304,907,6,249,2024-01-11,Mobile,True
8305,1556,4,267,2024-06-05,Desktop,False
8306,1023,6,48,2024-07-04,Tablet,True
8307,305,9,315,2024-07-30,Desktop,False
8308,280,4,176,2024-07-24,Tablet,True
8309,1353,1,3,2024-01-05,Desktop,False
8310,1499,9,64,2024-04-13,Desktop,False
8311,834,2,115,2024-05-31,Mobile,True
8312,205,3,198,2024-01-02,Desktop,True
8313,974,3,265,2024-03-30,Tablet,True
8314,196,6,349,2024-07-06,Desktop,True
8315,705,7,203,2024-05-19,Tablet,True
8316,1018,4,251,2024-10-30,Desktop,False
8317,1838,6,253,2024-04-27,Desktop,False
8318,1535,9,136,2024-05-07,Desktop,False
8319,50,1,39,2024-07-15,Tablet,True
8320,277,7,165,2024-01-23,Desktop,False
8321,1393,3,310,2024-02-26,Mobile,False
8322,1073,2,10,2024-04-23,Desktop,True
8323,841,5,251,2024-05-31,Tablet,False
8324,1183,1,124,2024-08-10,Tablet,True
8325,1391,1,66,2024-10-26,Desktop,False
8326,323,1,24,2024-01-22,Tablet,True
8327,1710,6,9,2024-04-29,Tablet,True
8328,1738,4,28,2024-04-24,Tablet,True
8329,106,7,51,2024-09-18,Mobile,True
8330,1957,1,227,2024-05-11,Tablet,True
8331,257,5,108,2024-04-24,Desktop,True
8332,810,7,141,2024-05-21,Tablet,False
8333,1040,10,48,2024-04-19,Desktop,False
8334,1824,5,307,2024-03-13,Desktop,True
8335,1247,2,178,2024-09-05,Mobile,True
8336,1573,7,197,2024-07-23,Desktop,True
8337,1371,1,31,2024-04-06,Mobile,True
8338,1690,1,254,2024-10-15,Tablet,True
8339,1622,7,35,2024-02-14,Tablet,False
8340,140,3,41,2024-05-20,Mobile,True
8341,707,8,253,2024-07-03,Desktop,False
8342,1717,2,231,2024-08-26,Tablet,False
8343,1156,6,344,2024-03-28,Desktop,False
8344,1445,9,124,2024-05-15,Mobile,False
8345,1708,7,169,2024-09-11,Desktop,True
8346,1991,4,294,2024-04-23,Mobile,False
8347,1081,5,129,2024-08-30,Tablet,True
8348,428,8,296,2024-09-15,Desktop,True
8349,419,2,29,2024-04-25,Mobile,True
8350,1180,5,326,2024-09-17,Tablet,True
8351,772,5,278,2024-06-28,Mobile,True
8352,1360,5,16,2024-06-29,Mobile,False
8353,1079,1,204,2024-08-18,Mobile,False
8354,300,8,51,2024-08-04,Mobile,False
8355,624,3,325,2024-05-28,Tablet,False
8356,81,7,336,2024-05-05,Tablet,True
8357,1617,10,32,2024-10-19,Desktop,True
8358,1414,4,155,2024-04-08,Tablet,True
8359,1772,1,176,2024-07-22,Desktop,True
8360,1211,2,88,2024-10-19,Desktop,True
8361,426,5,209,2024-04-10,Mobile,False
8362,983,3,274,2024-08-29,Tablet,True
8363,237,4,317,2024-10-20,Tablet,True
8364,790,6,233,2024-08-28,Mobile,True
8365,1531,9,261,2024-11-07,Tablet,False
8366,1510,8,304,2024-03-24,Mobile,True
8367,84,8,4,2024-04-29,Tablet,True
8368,1883,1,258,2024-08-16,Mobile,False
8369,228,9,23,2024-01-13,Tablet,True
8370,1520,6,220,2024-03-01,Desktop,False
8371,706,3,348,2024-03-23,Tablet,True
8372,1530,2,141,2024-09-22,Mobile,False
8373,1785,8,21,2024-05-26,Desktop,True
8374,1005,8,211,2024-01-21,Mobile,True
8375,1259,9,42,2024-03-25,Desktop,True
8376,1126,6,106,2024-02-16,Mobile,True
8377,305,10,100,2024-02-22,Mobile,True
8378,172,7,268,2024-01-18,Tablet,False
8379,854,3,16,2024-01-16,Tablet,True
8380,308,10,167,2024-02-15,Mobile,True
8381,1841,5,255,2024-09-05,Desktop,True
8382,1001,2,65,2024-03-09,Mobile,True
8383,1422,6,13,2024-10-19,Desktop,False
8384,1907,1,47,2024-05-28,Mobile,True
8385,737,1,232,2024-07-02,Desktop,True
8386,1692,4,277,2024-07-22,Desktop,False
8387,1742,4,222,2024-02-02,Mobile,True
8388,1060,3,72,2024-03-12,Desktop,True
8389,1226,3,199,2024-11-01,Tablet,True
8390,1452,9,97,2024-01-25,Tablet,False
8391,1239,8,169,2024-03-24,Tablet,False
8392,46,8,109,2024-08-04,Tablet,True
8393,611,3,217,2024-05-31,Mobile,True
8394,1982,1,138,2024-10-30,Desktop,False
8395,1548,9,196,2024-01-06,Desktop,True
8396,1375,2,143,2024-05-02,Tablet,False
8397,1403,2,334,2024-04-07,Tablet,True
8398,1004,9,163,2024-07-28,Desktop,False
8399,182,7,177,2024-09-14,Mobile,True
8400,899,8,118,2024-09-13,Tablet,True
8401,6,4,185,2024-03-20,Desktop,True
8402,373,10,163,2024-06-16,Tablet,True
8403,1243,2,66,2024-02-15,Tablet,False
8404,1613,9,73,2024-09-24,Mobile,False
8405,858,2,243,2024-08-26,Mobile,False
8406,447,5,344,2024-08-27,Desktop,True
8407,1779,8,192,2024-06-24,Desktop,False
8408,1262,8,106,2024-07-01,Desktop,False
8409,524,9,89,2024-10-07,Mobile,True
8410,642,8,261,2024-09-21,Desktop,True
8411,1839,2,213,2024-05-02,Tablet,True
8412,1688,7,347,2024-01-31,Tablet,True
8413,508,9,119,2024-05-25,Desktop,False
8414,6,1,314,2024-04-28,Tablet,False
8415,594,4,52,2024-10-02,Mobile,False
8416,342,2,32,2024-10-06,Mobile,True
8417,1618,1,111,2024-02-28,Desktop,False
8418,1068,5,163,2024-01-30,Desktop,False
8419,271,9,274,2024-01-04,Mobile,False
8420,436,9,113,2024-09-04,Tablet,False
8421,120,8,44,2024-08-09,Mobile,False
8422,256,5,291,2024-08-06,Desktop,True
8423,1237,10,225,2024-11-05,Desktop,True
8424,1450,3,346,2024-04-20,Tablet,True
8425,1930,7,331,2024-08-28,Desktop,True
8426,133,1,214,2024-04-10,Desktop,True
8427,98,1,176,2024-08-16,Desktop,False
8428,198,10,32,2024-02-26,Desktop,False
8429,1095,2,129,2024-08-04,Desktop,False
8430,1937,3,192,2024-09-20,Mobile,False
8431,861,2,155,2024-09-09,Desktop,False
8432,1266,8,254,2024-10-09,Mobile,True
8433,329,2,355,2024-08-01,Tablet,False
8434,384,8,90,2024-03-11,Mobile,False
8435,613,10,333,2024-05-16,Tablet,False
8436,1328,3,47,2024-10-21,Mobile,False
8437,471,2,242,2024-11-01,Mobile,True
8438,556,8,30,2024-01-24,Desktop,True
8439,910,10,7,2024-07-21,Tablet,True
8440,1580,6,179,2024-04-20,Desktop,True
8441,1015,10,58,2024-02-14,Tablet,False
8442,1979,4,66,2024-02-04,Tablet,False
8443,582,8,5,2024-01-08,Desktop,True
8444,1981,4,270,2024-10-16,Desktop,True
8445,1086,2,220,2024-02-07,Desktop,True
8446,1435,1,209,2024-04-25,Mobile,True
8447,1848,8,194,2024-07-14,Mobile,False
8448,21,5,11,2024-10-04,Mobile,True
8449,584,7,309,2024-03-06,Desktop,True
8450,1186,9,320,2024-10-31,Tablet,False
8451,458,6,234,2024-02-05,Mobile,True
8452,814,7,199,2024-01-22,Mobile,False
8453,1105,6,286,2024-02-02,Mobile,True
8454,441,2,52,2024-08-05,Mobile,True
8455,304,7,59,2024-10-20,Mobile,False
8456,792,7,9,2024-03-14,Desktop,True
8457,1539,8,193,2024-05-20,Mobile,True
8458,105,7,244,2024-10-15,Tablet,False
8459,1301,7,289,2024-08-28,Desktop,True
8460,889,4,223,2024-04-22,Mobile,True
8461,956,5,36,2024-07-08,Mobile,False
8462,934,9,89,2024-07-24,Mobile,True
8463,1932,6,271,2024-05-21,Tablet,False
8464,597,6,250,2024-05-28,Mobile,False
8465,324,8,277,2024-02-10,Tablet,False
8466,391,5,201,2024-07-10,Desktop,False
8467,1838,9,54,2024-04-12,Desktop,False
8468,1799,4,47,2024-06-09,Desktop,False
8469,1789,9,310,2024-05-23,Mobile,False
8470,1275,9,297,2024-10-15,Tablet,True
8471,210,7,319,2024-09-05,Desktop,True
8472,376,2,249,2024-06-27,Desktop,True
8473,1803,7,228,2024-08-17,Tablet,True
8474,395,4,15,2024-11-08,Desktop,True
8475,1059,2,166,2024-11-04,Tablet,True
8476,1742,9,94,2024-02-08,Desktop,True
8477,232,6,32,2024-09-26,Mobile,True
8478,1938,3,143,2024-10-29,Tablet,True
8479,804,6,345,2024-06-29,Desktop,True
8480,483,2,135,2024-05-13,Desktop,True
8481,1492,2,125,2024-01-08,Mobile,False
8482,1596,4,280,2024-10-31,Desktop,False
8483,773,2,48,2024-09-20,Desktop,False
8484,298,5,197,2024-10-13,Desktop,True
8485,39,9,102,2024-08-16,Mobile,False
8486,1961,8,42,2024-02-04,Tablet,True
8487,1969,10,130,2024-07-23,Desktop,False
8488,1422,4,114,2024-11-08,Desktop,False
8489,1044,6,51,2024-10-30,Desktop,True
8490,31,9,193,2024-04-28,Tablet,True
8491,1433,2,17,2024-11-10,Mobile,True
8492,1701,7,133,2024-09-19,Tablet,True
8493,380,4,33,2024-05-20,Mobile,True
8494,1524,9,294,2024-10-13,Tablet,False
8495,1764,6,201,2024-02-02,Tablet,False
8496,1597,8,110,2024-01-12,Mobile,False
8497,1849,1,113,2024-10-29,Mobile,True
8498,980,7,249,2024-07-14,Desktop,True
8499,462,2,78,2024-04-05,Desktop,True
8500,1968,9,107,2024-01-06,Mobile,False
